,Company,TypeName,Inches,Ram,Gpu,OpSys,Weight,Price,Touch_Screen,IPS_Screen,HD_Screen,X_Res,Y_Res,Px_price_Index,Cpu_Brand,Processor,Memory_GB,HDD,SSD
676,Asus,Ultrabook,14.0,8,Intel HD Graphics 620,Windows 10,1.1,60472.8,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
677,HP,2 in 1 Convertible,11.6,8,Intel HD Graphics 500,Chrome OS,1.4,26373.6,1,0,0,1366,768,135.0942111925629,Intel,Other Intel Processor,64,0,0
678,LG,Ultrabook,15.6,8,Intel HD Graphics 620,Windows 10,1.09,122490.72,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,512,0,1
679,Acer,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,69210.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
680,MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.2,53168.112,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
681,Asus,Notebook,15.6,4,Intel HD Graphics 500,Windows 10,1.86,22324.32,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,128,0,1
682,Dell,Gaming,15.6,16,Nvidia GeForce GTX 1060,Windows 10,3.21,109277.28,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,128,1,1
683,HP,Notebook,17.3,4,AMD Radeon R5 520,Windows 10,2.5,37242.72,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i3,256,0,1
684,Lenovo,2 in 1 Convertible,13.3,8,Intel UHD Graphics 620,Windows 10,1.19,79866.72,1,1,1,1920,1080,165.6321180513006,Intel,Intel Core i7,512,0,1
685,Dell,Gaming,15.6,16,Nvidia GeForce GTX 1070,Windows 10,3.49,149916.6,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,1,1
686,HP,Notebook,15.6,4,AMD Radeon 520,Windows 10,1.86,32639.8608,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
687,Dell,Notebook,15.6,4,AMD Radeon R5 M430,Windows 10,2.2,29073.2976,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
688,HP,Notebook,17.3,6,AMD Radeon R7 M440,Windows 10,2.65,30316.32,0,1,1,1920,1080,127.33567457123111,AMD,AMD Processor,2000,1,0
689,Lenovo,Notebook,15.6,4,Intel HD Graphics 510,Windows 10,2.1,16943.04,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,500,1,0
690,Acer,Notebook,14.0,4,Intel HD Graphics 510,Chrome OS,1.45,19980.0,0,0,0,1366,768,111.93520355955211,Intel,Other Intel Processor,32,0,0
691,Lenovo,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,1.7,37242.72,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
692,HP,Workstation,17.3,8,Nvidia Quadro M1200,Windows 10,3.14,101657.7072,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,500,1,0
693,Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 620,Windows 10,1.42,137995.2,1,0,0,2560,1440,209.8006828649808,Intel,Intel Core i7,256,0,1
694,Toshiba,Notebook,13.3,8,Intel HD Graphics 620,Windows 10,1.5,51841.44,0,1,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
695,Acer,Netbook,11.6,4,Intel HD Graphics,Windows 10,1.4,14332.32,0,0,0,1366,768,135.0942111925629,Intel,Other Intel Processor,32,0,0
696,Lenovo,2 in 1 Convertible,14.0,16,Intel HD Graphics 620,Windows 10,1.38,93186.72,1,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,512,0,1
697,Asus,2 in 1 Convertible,12.5,4,Intel HD Graphics 515,Chrome OS,1.2,35644.32,1,0,1,1920,1080,176.23257360658386,Intel,Other Intel Processor,64,0,0
698,Toshiba,Ultrabook,13.3,16,Intel HD Graphics 520,Windows 10,1.36,100006.56,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,512,0,1
700,Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.56,43636.32,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
701,Lenovo,Notebook,15.6,4,AMD Radeon 530,Windows 10,2.2,21258.72,0,0,1,1920,1080,141.21199808219862,AMD,AMD Processor,256,0,1
702,Lenovo,Notebook,15.6,8,AMD Radeon R7,Windows 10,2.2,22857.12,0,0,0,1366,768,100.45466986113651,AMD,AMD Processor,1000,1,0
703,Lenovo,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.1,33110.856,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
704,Lenovo,Notebook,15.6,4,Intel HD Graphics 520,No OS,1.9,23976.0,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,500,1,0
705,Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,2.18,42357.6,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
706,Acer,2 in 1 Convertible,13.3,1,Intel UHD Graphics 620,Windows 10,1.6,53226.72,1,1,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
707,Lenovo,Workstation,15.6,16,Nvidia Quadro M520M,Windows 7,2.18,98834.4,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,512,0,1
708,Lenovo,Notebook,14.0,8,Intel HD Graphics 520,Windows 10,1.8,63456.48,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
709,HP,Notebook,17.3,6,AMD Radeon 530,Windows 10,2.71,34898.9328,0,1,1,1920,1080,127.33567457123111,AMD,AMD Processor,2000,1,0
710,Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,66546.72,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
711,Dell,Notebook,14.0,8,Nvidia GeForce 930MX,Linux,1.64,58021.92,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
712,Dell,Notebook,15.6,8,Intel HD Graphics 620,Linux,1.98,38681.28,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
713,Asus,Notebook,14.0,4,Intel HD Graphics 500,Windows 10,1.5,15877.44,0,0,1,1920,1080,157.3505121487356,Intel,Other Intel Processor,32,0,0
714,Dell,Notebook,15.6,16,Intel HD Graphics 620,Windows 10,1.93,76012.4448,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,512,0,1
715,Lenovo,Notebook,14.0,8,Nvidia GeForce 920MX,Windows 10,1.87,45664.6896,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
716,Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,1.9,62817.12,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
717,Lenovo,Notebook,15.6,4,AMD Radeon R4,Windows 10,2.19,15877.44,0,0,0,1366,768,100.45466986113651,AMD,AMD Processor,500,1,0
718,Mediacom,Notebook,14.0,4,Intel HD Graphics 400,Windows 10,1.4,14119.2,0,1,1,1920,1200,161.72539083525606,Intel,Other Intel Processor,32,1,0
719,HP,Notebook,17.3,8,Nvidia GeForce 930MX,Windows 10,2.63,63936.0,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,0,1
720,Lenovo,Ultrabook,14.0,64,Intel HD Graphics 520,Windows 10,1.17,89864.1792,0,1,1,2560,1440,209.8006828649808,Intel,Intel Core i7,512,0,1
721,HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows 10,1.58,44574.048,1,1,0,1366,768,117.82653006268643,Intel,Intel Core i5,256,0,1
722,Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows 10,1.32,79866.72,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
723,Dell,Gaming,17.3,32,Nvidia GeForce GTX 1070,Windows 10,4.36,194972.832,0,0,1,4,2160,124.85570541621553,Intel,Intel Core i7,1000,1,1
724,MSI,Gaming,17.3,8,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,71847.0144,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,128,1,1
725,Lenovo,Notebook,15.6,4,Intel HD Graphics 620,No OS,1.9,26101.872,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,1000,1,0
727,Dell,2 in 1 Convertible,13.3,4,Intel HD Graphics 620,Windows 10,1.71,34578.72,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i3,1000,1,0
728,Dell,Notebook,15.6,8,AMD Radeon R7 M445,Linux,2.32,31409.6256,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,1000,1,0
729,HP,Notebook,15.6,4,AMD Radeon 520,Windows 10,2.1,26053.92,0,0,1,1920,1080,141.21199808219862,AMD,AMD Processor,1000,1,0
730,Acer,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows 10,4.2,103096.8,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,128,1,1
731,Dell,Notebook,15.6,12,Intel HD Graphics 620,Windows 10,2.25,34578.72,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,1000,1,0
732,HP,Notebook,15.6,6,AMD Radeon 520,Windows 10,2.1,34632.0,0,0,1,1920,1080,141.21199808219862,AMD,AMD Processor,128,1,1
733,Acer,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.4,29783.52,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
734,Lenovo,Notebook,13.3,8,Intel HD Graphics 620,Windows 10,1.44,51148.8,0,1,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
735,Lenovo,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,1.85,41505.12,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
736,HP,Workstation,15.6,16,Nvidia Quadro M2200,Windows 10,2.6,128884.32,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
737,Dell,2 in 1 Convertible,13.3,8,Intel UHD Graphics 620,Windows 10,1.55,35111.52,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,1000,1,0
738,MSI,Gaming,15.6,16,Nvidia GeForce GTX 1060,Windows 10,1.8,111593.8944,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,1,1
739,Acer,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.4,21887.424,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,500,1,0
740,Dell,Notebook,15.6,8,Nvidia GeForce 940MX,Windows 10,2.0,64308.96,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
741,Dell,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,2.0,35431.2,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,256,0,1
742,Toshiba,Notebook,14.0,8,Intel HD Graphics 620,Windows 10,1.25,81784.8,1,1,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
743,Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 620,Windows 10,1.7,53226.72,1,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
744,Lenovo,Workstation,15.6,16,Nvidia Quadro M520M,Windows 10,2.5,175770.72,0,1,1,4,2160,138.46177587823902,Intel,Intel Core i7,1000,0,1
745,Acer,Notebook,14.0,2,Intel HD Graphics 400,Chrome OS,1.68,17582.4,0,0,0,1366,768,111.93520355955211,Intel,Other Intel Processor,32,0,0
746,Samsung,Ultrabook,13.3,16,Intel HD Graphics 620,Windows 10,0.81,87858.72,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
748,Dell,Notebook,14.0,8,Intel HD Graphics 620,Windows 10,1.6,60031.1088,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,256,0,1
749,HP,Workstation,17.3,16,Nvidia Quadro M2000M,Windows 7,3.0,233845.92,0,1,1,1920,1080,127.33567457123111,Intel,Other Intel Processor,256,0,1
750,Lenovo,Netbook,11.6,4,Intel HD Graphics 400,Windows 10,1.4,25308.0,1,0,0,1366,768,135.0942111925629,Intel,Other Intel Processor,128,0,1
751,HP,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,1.84,101232.0,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
752,Asus,Notebook,15.6,4,Nvidia GeForce GTX 950M,No OS,2.45,30849.12,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,1000,1,0
754,Asus,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.37,45282.672,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i7,256,0,1
755,Lenovo,2 in 1 Convertible,13.3,8,Intel HD Graphics 540,Windows 10,1.3,63882.72,1,1,1,3200,1800,276.053530085501,Intel,Intel Core i5,256,0,1
756,HP,Notebook,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.2,58554.72,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,128,1,1
757,HP,Workstation,15.6,8,Nvidia Quadro M1000M,Windows 7,2.59,83170.08,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
758,Dell,Gaming,15.6,16,Nvidia GeForce GTX 1070,Windows 10,4.42,152859.7872,0,1,1,4,2160,138.46177587823902,Intel,Intel Core i7,256,1,1
759,Acer,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.1,31914.72,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,256,0,1
760,Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.5,55837.44,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
761,Dell,Ultrabook,12.5,16,Intel HD Graphics 620,Windows 10,1.18,99047.52,0,0,1,1920,1080,176.23257360658386,Intel,Intel Core i7,256,0,1
762,Google,Ultrabook,12.3,8,Intel HD Graphics 615,Chrome OS,1.1,83063.52,1,0,0,2400,1600,234.50740003017813,Intel,Intel Core i5,256,0,1
763,Asus,Ultrabook,13.3,8,Intel HD Graphics 620,Windows 10,1.2,60153.12,0,1,1,3200,1800,276.053530085501,Intel,Intel Core i5,256,0,1
764,Dell,Notebook,13.3,4,Intel HD Graphics 520,Windows 10,1.65,45234.72,0,0,0,1366,768,117.82653006268643,Intel,Intel Core i3,500,1,0
765,Acer,Notebook,13.3,4,Intel HD Graphics 520,Windows 10,1.6,34898.4,0,0,0,1366,768,117.82653006268643,Intel,Intel Core i5,128,0,1
766,Asus,Notebook,17.3,4,Nvidia GeForce 920MX,Windows 10,2.8,25059.7152,0,0,0,1366,768,90.58340172449303,Intel,Other Intel Processor,1000,1,0
767,Dell,Gaming,15.6,16,Nvidia GeForce GTX 960M,Windows 10,2.72,58554.72,1,1,1,4,2160,138.46177587823902,Intel,Intel Core i7,128,1,1
768,Samsung,Ultrabook,13.3,8,Intel HD Graphics 620,Windows 10,1.31,85194.72,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
769,Acer,Notebook,15.6,4,Intel HD Graphics 505,Linux,2.1,15877.44,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,1000,1,0
771,Samsung,2 in 1 Convertible,15.0,16,AMD Radeon 540,Windows 10,1.71,95850.72,1,0,1,1920,1080,146.86047800548656,Intel,Intel Core i7,256,0,1
772,Toshiba,Notebook,14.0,4,Intel HD Graphics 520,Windows 10,1.75,54345.6,0,1,0,1366,768,111.93520355955211,Intel,Intel Core i5,128,0,1
773,Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.62,58554.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
775,Asus,2 in 1 Convertible,15.6,12,Nvidia GeForce 940MX,Windows 10,2.3,44701.92,1,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,2000,1,0
776,Lenovo,Notebook,15.6,16,Nvidia Quadro M2000M,Windows 7,2.5,126273.6,0,0,1,4,2160,138.46177587823902,Intel,Intel Core i7,512,0,1
777,Acer,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,1.8,33886.08,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i3,128,0,1
778,Razer,Gaming,14.0,16,Nvidia GeForce GTX 1060,Windows 10,1.95,154458.72,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,512,0,1
779,Asus,Notebook,15.6,8,Intel HD Graphics 505,Windows 10,2.0,31003.632,0,0,0,1920,1080,141.21199808219862,Intel,Other Intel Processor,128,0,1
780,Dell,Gaming,17.3,32,Nvidia GeForce GTX 1070M,Windows 10,4.42,191211.264,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,1000,1,1
781,Asus,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows 10,4.3,125208.0,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
782,Toshiba,Ultrabook,14.0,16,Nvidia GeForce 930M,Windows 10,1.47,93985.92,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,512,0,1
783,Lenovo,Notebook,15.6,8,Intel HD Graphics 405,No OS,2.2,17529.12,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,1000,1,0
784,Lenovo,Ultrabook,14.0,16,Intel HD Graphics 620,Windows 10,1.7,122490.72,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,512,0,1
785,MSI,Gaming,14.0,16,Nvidia GeForce GTX 1060,Windows 10,1.6,100752.48,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,1,1
786,MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.2,58021.92,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,128,1,1
787,Lenovo,Gaming,15.6,4,Nvidia GeForce GTX 1050,Windows 10,2.4,53226.72,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
788,Acer,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows 10,4.2,122490.72,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
789,Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.62,52480.8,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
790,Asus,Gaming,15.6,8,Nvidia GeForce GTX1060,Windows 10,2.24,71341.92,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
791,Vero,Notebook,14.0,4,Intel HD Graphics 500,Windows 10,1.22,10810.512,0,0,0,1920,1080,157.3505121487356,Intel,Other Intel Processor,32,0,0
792,Lenovo,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows 10,1.37,104961.6,1,1,1,1920,1080,165.6321180513006,Intel,Intel Core i7,512,0,1
793,Lenovo,2 in 1 Convertible,15.6,8,AMD Radeon R7 M460,Windows 10,2.08,51095.52,1,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
794,Apple,Ultrabook,12.0,8,Intel HD Graphics 5300,Mac OS X,0.92,62071.2,0,1,0,2304,1440,226.41554716935852,Intel,Other Intel Processor,512,0,0
795,Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 620,Windows 10,1.42,124142.4,1,1,0,2560,1440,209.8006828649808,Intel,Intel Core i5,256,0,1
796,Asus,Notebook,14.0,4,Intel HD Graphics 500,Windows 10,1.63,15930.72,0,0,0,1366,768,111.93520355955211,Intel,Other Intel Processor,32,0,0
797,Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,1.95,43156.8,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,128,0,1
798,Lenovo,2 in 1 Convertible,13.9,8,Intel HD Graphics 620,Windows 10,1.38,71874.72,1,1,1,1920,1080,158.48253022174808,Intel,Intel Core i7,256,0,1
799,Dell,Notebook,15.6,8,AMD Radeon R5 M420X,Windows 10,2.0,39373.92,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i3,256,0,1
800,HP,Workstation,15.6,8,Nvidia Quadro M2200,Windows 10,3.14,110017.872,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
801,Asus,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,2.37,58554.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
802,Dell,Ultrabook,13.3,8,Intel HD Graphics 620,Windows 10,1.29,79866.72,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
803,Dell,Notebook,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.06,93186.72,1,0,1,4,2160,138.46177587823902,Intel,Intel Core i5,256,0,1
804,Dell,Netbook,11.6,4,Intel HD Graphics 505,Windows 10,1.63,39640.32,0,0,0,1366,768,135.0942111925629,Intel,Other Intel Processor,128,0,1
805,HP,Netbook,12.5,8,Intel HD Graphics 620,Windows 10,1.26,74005.92,0,0,0,1366,768,125.36742798669837,Intel,Intel Core i5,256,0,1
806,Toshiba,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.1,41558.4,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
807,HP,Notebook,15.6,8,AMD Radeon R7 Graphics,Windows 10,2.04,33513.12,0,0,0,1366,768,100.45466986113651,AMD,AMD Processor,2000,1,0
808,Dell,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,89457.12,0,0,1,4,2160,138.46177587823902,Intel,Intel Core i7,512,0,1
809,Lenovo,Notebook,15.6,4,Nvidia GeForce 920M,Windows 10,2.4,32447.52,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
810,HP,Gaming,17.3,12,AMD Radeon RX 580,Windows 10,3.74,93186.72,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,1000,1,0
811,MSI,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows 10,2.9,128671.2,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,512,1,1
812,Samsung,Ultrabook,13.3,8,Intel HD Graphics 620,Windows 10,0.81,79866.72,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
813,Dell,Notebook,15.6,8,Nvidia GeForce GT 940MX,Windows 10,1.98,51202.08,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
814,Dell,Notebook,15.6,8,AMD Radeon R5 M420,Windows 10,2.18,42081.0768,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
815,Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows 10,1.32,99047.52,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
816,Razer,Ultrabook,12.5,16,Intel HD Graphics 620,Windows 10,1.29,95850.72,1,1,1,4,2160,172.8002962960423,Intel,Intel Core i7,512,0,1
817,HP,Netbook,11.6,4,Intel HD Graphics 400,Chrome OS,1.23,20512.8,0,0,0,1366,768,135.0942111925629,Intel,Other Intel Processor,16,0,0
818,Dell,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows 10,4.36,133467.4656,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,128,1,1
819,Dell,Notebook,14.0,4,Intel HD Graphics 520,Windows 10,1.76,40226.4,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,500,1,0
820,Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.1,26101.872,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,500,1,0
821,Toshiba,Ultrabook,14.0,4,Intel HD Graphics 620,Windows 10,1.25,58075.2,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,128,0,1
822,Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows 10,1.13,133146.72,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,512,0,1
823,MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.4,63882.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
824,Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows 10,1.13,99900.0,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,0
825,Toshiba,Notebook,14.0,4,Intel HD Graphics 510,Windows 10,1.75,26586.72,0,0,0,1366,768,111.93520355955211,Intel,Other Intel Processor,128,0,1
826,Asus,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows 10,1.1,72354.24,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
827,Dell,Notebook,14.0,4,Intel HD Graphics 520,Windows 10,1.76,31168.8,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i3,500,1,0
828,Acer,Netbook,11.6,4,Intel HD Graphics 400,Chrome OS,1.35,18914.4,0,1,0,1366,768,135.0942111925629,Intel,Other Intel Processor,32,0,0
829,Acer,Notebook,14.0,8,Intel HD Graphics 620,Windows 10,1.5,32980.32,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i3,128,0,1
830,Razer,Gaming,17.3,32,Nvidia GeForce GTX 1080,Windows 10,3.49,292986.72,1,0,1,4,2160,124.85570541621553,Intel,Intel Core i7,512,0,1
831,Lenovo,Ultrabook,14.0,16,Intel HD Graphics 520,Windows 10,1.1,111834.72,0,1,1,2560,1440,209.8006828649808,Intel,Intel Core i7,512,0,1
832,Asus,Notebook,15.6,4,Nvidia GeForce 920,Linux,2.1,27652.32,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
833,Lenovo,Notebook,14.0,8,Intel HD Graphics 520,Windows 10,1.7,63190.08,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
834,Lenovo,Notebook,14.0,8,Intel HD Graphics 620,Windows 10,1.32,87912.0,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
835,Dell,Gaming,15.6,16,Nvidia GeForce GTX 1070,Windows 10,3.21,147832.2864,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,1,1
836,Asus,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows 10,2.9,128884.32,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
837,Toshiba,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.0,35644.32,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,500,1,0
838,Lenovo,Notebook,14.0,4,Intel HD Graphics 400,Chrome OS,1.5,17316.0,0,0,0,1366,768,111.93520355955211,Intel,Other Intel Processor,16,0,0
839,Asus,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,2.3,31435.2,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,128,1,0
840,Asus,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows 10,2.73,95850.72,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,512,1,1
841,Dell,Gaming,17.3,32,Nvidia GeForce GTX 1070,Windows 10,4.42,163723.5792,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,512,1,1
842,HP,Notebook,17.3,8,Nvidia GeForce 930MX,Windows 10,2.63,48484.8,0,0,0,1600,900,106.11306214269258,Intel,Intel Core i5,1000,1,0
843,Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,2.18,38041.3872,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,128,0,1
844,HP,Ultrabook,14.0,8,Intel HD Graphics 520,Windows 7,1.54,99633.6,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,512,0,1
845,Dell,Notebook,15.6,4,AMD Radeon R5 M420,Windows 10,2.18,39373.92,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
